timestamp,machine_id,line_id,machine_state,units_produced,units_rejected,temperature_c,vibration_mm_s,power_kw,operator_shift
2026-03-26T09:59:00,M-03,A,RUN,20,1,64.4,1.31,23.3,A
2026-03-26T10:00:00,M-03,A,RUN,9,0,65.2,1.64,18.8,A
2026-03-26T10:01:00,M-03,A,RUN,12,1,64.5,1.46,19.8,A
2026-03-26T10:02:00,M-03,A,RUN,15,0,63.8,1.42,20.8,A
2026-03-26T10:03:00,M-03,A,RUN,17,1,63.9,1.7,23.1,A
2026-03-26T10:04:00,M-03,A,RUN,19,1,63.5,1.52,23.1,A
2026-03-26T10:05:00,M-03,A,RUN,10,0,63.9,1.45,20.2,A
2026-03-26T10:06:00,M-03,A,RUN,9,0,63.4,1.43,19.8,A
2026-03-26T10:07:00,M-03,A,RUN,15,1,63.2,1.31,20.4,A
2026-03-26T10:08:00,M-03,A,RUN,9,0,63.7,1.33,19.3,A
2026-03-26T10:09:00,M-03,A,RUN,9,0,63.0,1.3,18.4,A
2026-03-26T10:10:00,M-03,A,RUN,12,0,62.1,1.42,21.1,A
2026-03-26T10:11:00,M-03,A,RUN,13,1,62.3,1.28,20.3,A
2026-03-26T10:12:00,M-03,A,RUN,10,1,62.0,1.43,20.7,A
2026-03-26T10:13:00,M-03,A,RUN,14,0,61.4,1.33,21.6,A
2026-03-26T10:14:00,M-03,A,RUN,12,1,60.7,1.44,20.4,A
2026-03-26T10:15:00,M-03,A,RUN,8,0,60.7,1.19,19.2,A
2026-03-26T10:16:00,M-03,A,RUN,9,1,61.2,1.49,17.3,A
2026-03-26T10:17:00,M-03,A,RUN,10,0,61.6,1.33,18.8,A
2026-03-26T10:18:00,M-03,A,RUN,10,1,61.6,1.74,17.8,A
2026-03-26T10:19:00,M-03,A,RUN,11,1,61.4,1.41,20.9,A
2026-03-26T10:20:00,M-03,A,RUN,9,0,61.1,1.33,19.2,A
2026-03-26T10:21:00,M-03,A,RUN,17,0,61.7,0.99,22.8,A
2026-03-26T10:22:00,M-03,A,RUN,17,0,61.5,1.42,21.2,A
2026-03-26T10:23:00,M-03,A,RUN,10,0,60.6,1.72,21.0,A
2026-03-26T10:24:00,M-03,A,RUN,9,0,60.1,1.61,19.9,A
2026-03-26T10:25:00,M-03,A,RUN,15,0,59.0,1.3,22.1,A
2026-03-26T10:26:00,M-03,A,RUN,11,0,58.9,1.19,20.0,A
2026-03-26T10:27:00,M-03,A,RUN,9,0,59.9,1.79,18.7,A
2026-03-26T10:28:00,M-03,A,RUN,13,0,60.7,1.51,21.1,A
2026-03-26T10:29:00,M-03,A,RUN,14,0,61.0,1.45,21.4,A
2026-03-26T10:30:00,M-03,A,RUN,8,0,60.2,1.45,18.3,A
2026-03-26T10:31:00,M-03,A,RUN,12,0,60.7,1.68,19.5,A
2026-03-26T10:32:00,M-03,A,RUN,16,0,60.6,1.61,21.9,A
2026-03-26T10:33:00,M-03,A,RUN,12,0,60.0,1.56,20.0,A
2026-03-26T10:34:00,M-03,A,RUN,20,1,60.3,1.38,23.5,A
2026-03-26T10:35:00,M-03,A,RUN,12,0,59.0,1.39,20.4,A
2026-03-26T10:36:00,M-03,A,RUN,6,0,59.6,1.82,18.1,A
2026-03-26T10:37:00,M-03,A,RUN,7,0,59.7,1.76,19.2,A
2026-03-26T10:38:00,M-03,A,RUN,13,0,59.6,1.59,20.7,A
2026-03-26T10:39:00,M-03,A,RUN,20,0,60.2,1.66,23.1,A
2026-03-26T10:40:00,M-03,A,RUN,12,0,60.2,1.32,19.1,A
2026-03-26T10:41:00,M-03,A,RUN,16,0,60.3,1.6,22.3,A
2026-03-26T10:42:00,M-03,A,RUN,11,0,59.6,1.59,20.6,A
2026-03-26T10:43:00,M-03,A,RUN,14,0,59.7,1.36,21.0,A
2026-03-26T10:44:00,M-03,A,RUN,16,0,59.2,1.45,21.4,A
2026-03-26T10:45:00,M-03,A,RUN,7,1,59.4,1.58,18.9,A
2026-03-26T10:46:00,M-03,A,RUN,9,1,59.0,1.74,20.5,A
2026-03-26T10:47:00,M-03,A,RUN,8,0,58.7,1.29,18.9,A
2026-03-26T10:48:00,M-03,A,RUN,16,0,58.7,1.76,23.5,A
2026-03-26T10:49:00,M-03,A,RUN,6,0,58.7,1.49,17.9,A
2026-03-26T10:50:00,M-03,A,RUN,11,0,57.9,1.77,20.4,A
2026-03-26T10:51:00,M-03,A,RUN,12,1,57.5,1.86,19.7,A
2026-03-26T10:52:00,M-03,A,RUN,13,1,57.1,1.62,20.6,A
2026-03-26T10:53:00,M-03,A,RUN,11,0,58.1,1.73,20.6,A
2026-03-26T10:54:00,M-03,A,RUN,13,0,57.8,1.84,20.8,A
2026-03-26T10:55:00,M-03,A,RUN,10,0,57.7,1.46,19.1,A
2026-03-26T10:56:00,M-03,A,RUN,14,0,58.3,1.38,20.2,A
2026-03-26T10:57:00,M-03,A,RUN,18,0,58.8,1.44,21.6,A
2026-03-26T10:58:00,M-03,A,RUN,9,0,59.4,1.95,20.3,A
2026-03-26T10:59:00,M-03,A,RUN,9,0,59.9,1.7,19.5,A
2026-03-26T11:00:00,M-03,A,RUN,15,0,60.2,1.58,21.0,A
2026-03-26T11:01:00,M-03,A,RUN,15,0,60.3,1.64,21.2,A
2026-03-26T11:02:00,M-03,A,RUN,13,0,59.6,1.57,20.7,A
2026-03-26T11:03:00,M-03,A,RUN,12,0,60.4,1.83,20.8,A
2026-03-26T11:04:00,M-03,A,RUN,11,0,61.3,1.83,20.3,A
2026-03-26T11:05:00,M-03,A,RUN,11,0,60.7,1.56,21.1,A
2026-03-26T11:06:00,M-3,A,RUN,9,0,61.1,1.75,19.4,A
2026-03-26T11:07:00,M-03,A,RUN,12,0,60.4,1.4,20.2,A
2026-03-26T11:08:00,M-03,A,RUN,11,0,60.4,1.59,20.3,A
2026-03-26T11:09:00,M-03,A,RUN,14,0,59.8,1.32,21.1,A
2026-03-26T11:10:00,M-03,A,RUN,14,0,59.0,1.45,19.9,A
2026-03-26T11:11:00,M-03,A,RUN,15,1,59.1,1.59,21.7,A
2026-03-26T11:12:00,M-03,A,RUN,7,0,59.1,1.44,18.3,A
2026-03-26T11:13:00,M-03,A,RUN,11,0,59.4,1.55,18.9,A
2026-03-26T11:14:00,M-03,A,RUN,9,0,59.0,1.51,19.8,A
2026-03-26T11:15:00,M-03,A,RUN,14,1,58.6,1.79,22.1,A
2026-03-26T11:16:00,M-03,A,RUN,9,0,58.2,1.61,19.1,A
2026-03-26T11:17:00,M-03,A,RUN,12,1,58.6,1.54,20.8,A
2026-03-26T11:18:00,M-03,A,RUN,14,0,59.1,1.76,19.7,A
2026-03-26T11:19:00,M-03,A,RUN,10,0,59.5,1.61,19.5,A
2026-03-26T11:20:00,M-03,A,RUN,8,1,59.5,1.58,17.8,A
2026-03-26T11:21:00,M-03,A,RUN,9,0,59.6,1.66,18.5,A
2026-03-26T11:22:00,M-03,A,RUN,12,0,59.7,1.39,20.3,A
2026-03-26T11:23:00,M-03,A,RUN,12,1,60.0,1.49,20.2,A
2026-03-26T11:24:00,M-03,A,RUN,9,0,60.3,1.65,19.2,A
2026-03-26T11:25:00,M-03,A,RUN,15,0,60.8,1.43,22.0,A
2026-03-26T11:26:00,M-03,A,RUN,14,1,61.2,1.54,21.9,A
2026-03-26T11:27:00,M-03,A,RUN,7,0,61.3,1.7,19.5,A
2026-03-26T11:28:00,M-03,A,RUN,11,1,61.0,1.55,19.5,A
2026-03-26T11:29:00,M-03,A,RUN,12,0,61.0,1.56,20.2,A
2026-03-26T11:30:00,M-03,A,RUN,10,0,60.2,1.76,19.8,A
2026-03-26T11:31:00,M-03,A,RUN,14,0,60.0,1.64,21.1,A
2026-03-26T11:32:00,M-03,A,RUN,15,0,60.7,1.76,21.9,A
2026-03-26T11:33:00,M-03,A,RUN,11,1,61.5,1.57,18.6,A
2026-03-26T11:34:00,M-03,A,RUN,10,1,60.7,1.8,19.1,A
2026-03-26T11:35:00,M-03,A,RUN,17,0,59.6,1.49,22.2,A
2026-03-26T11:36:00,M-03,A,RUN,11,0,60.0,1.62,20.2,A
2026-03-26T11:37:00,M-03,A,RUN,14,0,60.1,1.67,21.4,A
2026-03-26T11:38:00,M-03,A,RUN,20,0,59.4,1.73,24.6,A
2026-03-26T11:39:00,M-03,A,RUN,11,0,60.4,1.34,20.1,A
2026-03-26T11:40:00,M-03,A,RUN,13,0,60.8,1.77,22.3,A
2026-03-26T11:41:00,M-03,A,RUN,15,1,60.4,1.55,20.0,A
2026-03-26T11:42:00,M-03,A,RUN,13,1,60.4,1.54,20.0,A
2026-03-26T11:43:00,M-03,A,RUN,8,0,61.1,1.42,19.1,A
2026-03-26T11:44:00,M-03,A,RUN,11,0,60.8,1.64,19.9,A
2026-03-26T11:45:00,M-03,A,RUN,14,0,60.2,1.69,20.4,A
2026-03-26T11:46:00,M-03,A,RUN,18,1,60.4,1.74,22.0,A
2026-03-26T11:47:00,M-03,A,RUN,15,2,61.5,1.67,21.6,A
2026-03-26T11:48:00,M-03,A,RUN,11,1,62.9,1.79,19.8,A
2026-03-26T11:49:00,M-03,A,RUN,12,1,62.9,1.54,19.3,A
2026-03-26T11:50:00,M-03,A,RUN,10,0,62.8,1.88,18.3,A
2026-03-26T11:51:00,M-03,A,RUN,9,0,63.4,1.78,19.3,A
2026-03-26T11:52:00,M-03,A,RUN,10,0,62.1,1.73,19.3,A
2026-03-26T11:53:00,M-03,A,RUN,15,0,62.4,1.9,21.4,A
2026-03-26T11:54:00,M-03,A,RUN,11,0,61.1,1.62,19.8,A
2026-03-26T11:55:00,M-03,A,RUN,10,0,61.6,1.7,20.0,A
2026-03-26T11:56:00,M-03,A,RUN,13,0,61.9,1.75,20.2,A
2026-03-26T11:57:00,M-03,A,RUN,11,0,61.4,1.82,20.9,A
2026-03-26T11:58:00,M-03,A,RUN,15,0,61.7,1.45,20.7,A
2026-03-26T11:59:00,M-03,A,RUN,10,1,62.3,1.73,21.3,A
2026-03-26T12:00:00,M-03,A,RUN,15,0,62.0,1.73,21.1,A
2026-03-26T12:01:00,M-03,A,RUN,9,0,62.4,1.72,20.4,A
2026-03-26T12:02:00,M-03,A,RUN,11,0,61.2,1.78,19.2,A
2026-03-26T12:03:00,M-03,A,RUN,16,0,61.1,1.57,22.5,A
2026-03-26T12:04:00,M-03,A,RUN,17,0,61.2,1.91,23.2,A
2026-03-26T12:05:00,M-03,A,RUN,7,0,61.3,1.63,18.8,A
2026-03-26T12:06:00,M-03,A,RUN,15,0,60.7,1.95,21.4,A
2026-03-26T12:07:00,M-03,A,RUN,11,0,61.1,1.56,20.0,A
2026-03-26T12:08:00,M-03,A,RUN,10,0,61.6,1.93,20.3,A
2026-03-26T12:09:00,M-03,A,RUN,19,0,62.0,1.55,22.6,A
2026-03-26T12:10:00,M-03,A,RUN,7,0,62.0,1.82,17.2,A
2026-03-26T12:11:00,M-03,A,RUN,11,0,62.1,1.72,20.2,A
2026-03-26T12:12:00,M-03,A,RUN,12,1,63.4,1.67,19.8,A
2026-03-26T12:13:00,M-03,A,RUN,10,1,62.8,1.86,19.1,A
2026-03-26T12:14:00,M-03,A,RUN,16,0,63.2,1.73,22.7,A
2026-03-26T12:15:00,M-03,A,RUN,16,0,63.3,1.71,20.9,A
2026-03-26T12:16:00,M-03,A,RUN,12,0,63.5,1.89,20.4,A
2026-03-26T12:17:00,M-03,A,RUN,17,0,63.4,1.79,22.9,A
2026-03-26T12:18:00,M-03,A,RUN,11,0,63.8,1.63,21.2,A
2026-03-26T12:19:00,M-03,A,RUN,10,0,,1.94,18.2,A
2026-03-26T12:20:00,M-03,A,RUN,16,1,63.5,1.92,21.4,A
2026-03-26T12:21:00,M-03,A,RUN,11,0,64.1,1.65,20.5,A
2026-03-26T12:22:00,M-03,A,RUN,11,0,63.6,1.74,20.1,A
2026-03-26T12:23:00,M-03,A,RUN,16,0,64.2,1.78,21.6,A
2026-03-26T12:24:00,M-03,A,RUN,13,0,64.9,1.73,20.5,A
2026-03-26T12:25:00,M-03,A,RUN,14,0,65.7,1.89,20.6,A
2026-03-26T12:26:00,M-03,A,RUN,7,0,67.0,1.86,17.3,A
2026-03-26T12:27:00,M-03,A,RUN,9,0,66.9,2.0,19.3,A
2026-03-26T12:28:00,M-03,A,RUN,8,0,67.3,1.82,19.0,A
2026-03-26T12:29:00,M-03,A,RUN,17,0,66.6,2.03,21.5,A
2026-03-26T12:30:00,M-03,A,RUN,17,0,66.2,1.69,22.1,A
2026-03-26T12:31:00,M-03,A,RUN,11,0,65.5,1.82,19.7,A
2026-03-26T12:32:00,M-03,A,RUN,11,1,65.9,1.86,19.5,A
2026-03-26T12:33:00,M-03,A,RUN,13,0,65.6,1.8,20.6,A
2026-03-26T12:34:00,M-03,A,RUN,11,0,65.8,1.91,20.2,A
2026-03-26T12:35:00,M-03,A,RUN,12,0,65.4,1.99,20.6,A
2026-03-26T12:36:00,M-03,A,RUN,11,0,64.8,1.56,18.6,A
2026-03-26T12:37:00,M-03,A,RUN,16,0,65.5,1.65,22.1,A
2026-03-26T12:38:00,M-03,A,RUN,14,0,66.5,1.7,21.8,A
2026-03-26T12:39:00,M-03,A,RUN,12,1,65.6,2.16,21.4,A
2026-03-26T12:40:00,M-03,A,RUN,9,0,65.8,1.78,18.5,A
2026-03-26T12:41:00,M-03,A,RUN,15,0,65.0,2.13,21.6,A
2026-03-26T12:42:00,M-03,A,RUN,16,0,65.8,1.98,21.3,A
2026-03-26T12:43:00,M-03,A,RUN,9,0,65.5,1.71,19.0,A
2026-03-26T12:44:00,M-03,A,RUN,11,0,65.9,1.84,18.8,A
2026-03-26T12:45:00,M-03,A,RUN,14,0,65.6,1.9,21.1,A
2026-03-26T12:46:00,M-03,A,RUN,12,0,64.7,1.46,19.7,A
2026-03-26T12:47:00,M-03,A,RUN,8,0,63.9,1.62,17.1,A
2026-03-26T12:48:00,M-03,A,RUN,9,0,64.8,1.81,19.4,A
2026-03-26T12:49:00,M-03,A,DOWN,0,0,63.4,0.2,0.4,A
2026-03-26T12:50:00,M-03,A,DOWN,0,0,61.0,0.26,0.3,A
2026-03-26T12:51:00,M-03,A,DOWN,0,0,60.1,0.22,0.3,A
2026-03-26T12:52:00,M-03,A,DOWN,0,0,57.3,0.28,0.5,A
2026-03-26T12:53:00,M-03,A,DOWN,0,0,55.1,0.26,0.4,A
2026-03-26T12:54:00,M-03,A,DOWN,0,0,54.3,0.21,0.5,A
2026-03-26T12:55:00,M-03,A,DOWN,0,0,53.2,0.23,0.3,A
2026-03-26T12:56:00,M-03,A,DOWN,0,0,51.8,0.32,0.4,A
2026-03-26T12:57:00,M-03,A,DOWN,0,0,49.9,0.2,0.4,A
2026-03-26T12:58:00,M-03,A,DOWN,0,0,48.6,0.28,0.4,A
2026-03-26T12:59:00,M-03,A,DOWN,0,0,46.9,0.25,0.2,A
2026-03-26T13:00:00,M-03,A,DOWN,0,0,45.9,0.2,0.4,B
2026-03-26T13:01:00,M-03,A,DOWN,0,0,44.0,0.2,0.3,B
2026-03-26T13:02:00,M-03,A,DOWN,0,0,42.6,0.26,0.3,B
2026-03-26T13:03:00,M-03,A,DOWN,0,0,40.9,0.25,0.3,B
2026-03-26T13:04:00,M-03,A,DOWN,0,0,39.5,0.33,0.3,B
2026-03-26T13:05:00,M-03,A,RUN,8,0,41.5,1.55,17.3,B
2026-03-26T13:06:00,M-03,A,RUN,12,0,42.7,1.96,19.4,B
2026-03-26T13:07:00,M-03,A,RUN,19,0,43.8,1.68,21.3,B
2026-03-26T13:08:00,m-03,A,RUN,8,1,45.0,2.04,18.4,B
2026-03-26T13:09:00,M-03,A,RUN,12,0,45.7,1.99,20.3,B
2026-03-26T13:10:00,M-03,A,RUN,14,0,47.1,1.83,21.1,B
2026-03-26T13:11:00,M-03,A,RUN,8,0,47.6,2.24,17.9,B
2026-03-26T13:12:00,M-03,A,RUN,24,1,48.7,1.96,24.5,B
2026-03-26T13:13:00,M-03,A,RUN,20,1,49.6,1.65,23.6,B
2026-03-26T13:14:00,M-03,A,RUN,12,0,50.8,2.1,20.4,B
2026-03-26T13:15:00,M-03,A,RUN,9,0,52.5,1.94,18.2,B
2026-03-26T13:16:00,M-03,A,RUN,11,0,53.1,1.85,19.7,B
2026-03-26T13:17:00,M-03,A,RUN,11,0,53.8,2.17,20.2,B
2026-03-26T13:18:00,M-03,A,RUN,12,0,54.4,2.12,19.7,B
2026-03-26T13:19:00,M-03,A,RUN,11,0,54.5,1.89,19.1,B
2026-03-26T13:20:00,M-03,A,RUN,14,1,56.2,1.78,21.1,B
2026-03-26T13:21:00,M-03,A,RUN,9,0,56.0,1.63,20.4,B
2026-03-26T13:22:00,M-03,A,RUN,14,0,56.8,2.14,19.9,B
2026-03-26T13:23:00,M-03,A,RUN,17,1,57.4,2.06,21.0,B
2026-03-26T13:24:00,M-03,A,RUN,19,2,57.9,2.19,22.6,B
2026-03-26T13:25:00,M-03,A,RUN,11,0,58.1,1.85,19.3,B
2026-03-26T13:26:00,M-03,A,RUN,11,0,58.7,2.12,19.3,B
2026-03-26T13:27:00,M-03,A,RUN,9,0,58.8,1.93,20.0,B
2026-03-26T13:28:00,M-03,A,RUN,17,2,,1.88,21.8,B
2026-03-26T13:29:00,M-03,A,RUN,13,1,58.9,2.21,20.4,B
2026-03-26T13:30:00,M-03,A,RUN,14,0,59.6,2.06,22.7,B
2026-03-26T13:31:00,M-03,A,RUN,14,1,60.3,2.04,21.3,B
2026-03-26T13:32:00,M-03,A,RUN,15,0,60.3,1.79,20.8,B
2026-03-26T13:33:00,M-03,A,RUN,14,1,60.1,2.1,21.8,B
2026-03-26T13:34:00,M-03,A,RUN,6,0,59.3,1.83,17.3,B
2026-03-26T13:35:00,M-03,A,RUN,10,0,59.6,1.73,19.9,B
2026-03-26T13:36:00,M-03,A,RUN,7,0,60.8,1.86,18.5,B
2026-03-26T13:37:00,M-03,A,RUN,13,0,60.6,2.19,21.0,B
2026-03-26T13:38:00,M-03,A,RUN,12,0,60.6,2.12,21.2,B
2026-03-26T13:39:00,M-03,A,RUN,7,0,60.5,2.09,18.4,B
2026-03-26T13:40:00,M-03,A,RUN,23,0,60.4,2.33,23.9,B
2026-03-26T13:41:00,M-03,A,RUN,13,1,60.5,1.95,20.9,B
2026-03-26T13:42:00,M-03,A,RUN,13,0,60.9,2.14,19.5,B
2026-03-26T13:43:00,M-03,A,RUN,11,1,61.5,1.85,20.2,B
2026-03-26T13:44:00,M-03,A,RUN,11,0,61.6,2.06,20.6,B
2026-03-26T13:45:00,M-03,A,RUN,14,0,61.3,2.08,21.6,B
2026-03-26T13:46:00,M-03,A,RUN,1,0,60.4,2.06,16.7,B
2026-03-26T13:47:00,M-03,A,RUN,10,0,60.8,2.02,22.6,B
2026-03-26T13:48:00,M-03,A,RUN,15,1,60.4,1.93,20.2,B
2026-03-26T13:49:00,M-03,A,RUN,16,2,61.0,2.13,21.0,B
2026-03-26T13:50:00,M-03,A,RUN,11,1,60.1,2.09,20.6,B
2026-03-26T13:51:00,M-03,A,RUN,13,0,61.1,2.1,21.3,B
2026-03-26T13:52:00,M-03,A,RUN,16,0,61.5,1.98,21.6,B
2026-03-26T13:53:00,M-03,A,RUN,15,0,61.0,1.85,21.0,B
2026-03-26T13:54:00,M-03,A,RUN,21,0,60.8,1.98,22.5,B
2026-03-26T13:55:00,M-03,A,RUN,13,0,61.8,2.22,19.7,B
2026-03-26T13:56:00,M-03,A,RUN,12,0,61.7,2.06,19.0,B
2026-03-26T13:57:00,M-03,A,RUN,10,0,61.2,2.13,21.0,B
2026-03-26T13:58:00,M-03,A,RUN,11,0,61.7,2.09,20.4,B
2026-03-26T13:59:00,M-03,A,RUN,12,0,62.3,2.03,21.1,B
2026-03-26T14:00:00,M-03,A,RUN,19,0,62.0,1.95,23.4,B
2026-03-26T14:01:00,M-03,A,RUN,9,0,62.4,2.17,19.3,B
2026-03-26T14:02:00,M-03,A,RUN,16,0,62.1,2.32,21.4,B
2026-03-26T14:03:00,M-03,A,RUN,12,0,63.0,1.95,20.0,B
2026-03-26T14:04:00,M-03,A,RUN,7,0,62.6,2.15,18.7,B
2026-03-26T14:05:00,M-03,A,RUN,8,0,61.8,1.85,18.4,B
2026-03-26T14:06:00,M-03,A,RUN,15,0,62.1,2.28,21.3,B
2026-03-26T14:07:00,M-03,A,RUN,9,1,63.1,2.24,18.3,B
2026-03-26T14:08:00,M-03,A,RUN,9,0,62.9,2.02,18.9,B
2026-03-26T14:09:00,M-03,A,RUN,22,1,62.4,2.57,24.6,B
2026-03-26T14:10:00,M-03,A,RUN,12,1,61.9,2.01,18.9,B
2026-03-26T14:11:00,M-03,A,RUN,11,0,62.4,2.32,20.2,B
2026-03-26T14:12:00,M-03,A,RUN,12,0,62.7,2.42,19.8,B
2026-03-26T14:13:00,M-03,A,RUN,12,0,62.9,2.15,19.6,B
2026-03-26T14:14:00,M-03,A,DOWN,0,0,59.9,0.2,0.2,B
2026-03-26T14:15:00,M-03,A,DOWN,0,0,56.9,0.28,0.5,B
2026-03-26T14:16:00,M-03,A,DOWN,0,0,55.1,0.2,0.4,B
2026-03-26T14:17:00,M-03,A,DOWN,0,0,52.6,0.25,0.4,B
2026-03-26T14:18:00,M-03,A,DOWN,0,0,50.6,0.26,0.6,B
2026-03-26T14:19:00,M-03,A,DOWN,0,0,49.6,0.2,0.5,B
2026-03-26T14:20:00,M-03,A,DOWN,0,0,48.4,0.23,0.4,B
2026-03-26T14:21:00,M-03,A,DOWN,0,0,46.8,0.27,0.4,B
2026-03-26T14:22:00,M-03,A,DOWN,0,0,45.8,0.21,0.6,B
2026-03-26T14:23:00,M-03,A,DOWN,0,0,44.1,0.23,0.5,B
2026-03-26T14:24:00,M-03,A,DOWN,0,0,43.5,0.26,0.4,B
2026-03-26T14:25:00,M-03,A,DOWN,0,0,41.9,0.3,0.4,B
2026-03-26T14:26:00,M-03,A,DOWN,0,0,40.3,0.2,0.2,B
2026-03-26T14:27:00,M-03,A,DOWN,0,0,39.5,0.28,0.5,B
2026-03-26T14:28:00,M-03,A,DOWN,0,0,38.3,0.2,0.6,B
2026-03-26T14:29:00,M-03,A,DOWN,0,0,36.5,0.2,0.6,B
2026-03-26T14:30:00,M-03,A,DOWN,0,0,36.1,0.26,0.3,B
2026-03-26T14:31:00,M-03,A,DOWN,0,0,35.2,0.29,0.2,B
2026-03-26T14:32:00,M-03,A,DOWN,0,0,35.4,0.26,0.4,B
2026-03-26T14:33:00,M-03,A,DOWN,0,0,34.9,0.2,0.3,B
2026-03-26T14:34:00,M-03,A,DOWN,0,0,34.4,0.25,0.3,B
2026-03-26T14:35:00,M-03,A,DOWN,0,0,34.1,0.25,0.4,B
2026-03-26T14:36:00,M-03,A,DOWN,0,0,33.0,0.25,0.3,B
2026-03-26T14:37:00,M-03,A,DOWN,0,0,32.1,0.24,0.4,B
2026-03-26T14:38:00,M-03,A,DOWN,0,0,31.8,0.23,0.2,B
2026-03-26T14:39:00,M-03,A,DOWN,0,0,30.7,0.3,0.6,B
2026-03-26T14:40:00,M-03,A,DOWN,0,0,29.6,0.26,0.5,B
2026-03-26T14:41:00,M-03,A,DOWN,0,0,29.8,0.3,0.2,B
2026-03-26T14:42:00,M-03,A,DOWN,0,0,28.7,0.23,0.2,B
2026-03-26T14:43:00,M-03,A,DOWN,0,0,28.1,0.28,0.4,B
2026-03-26T14:44:00,M-03,A,DOWN,0,0,27.6,0.26,0.5,B
2026-03-26T14:45:00,M-03,A,DOWN,0,0,27.2,0.28,0.3,B
2026-03-26T14:46:00,M-03,A,DOWN,0,0,26.7,0.25,0.5,B
2026-03-26T14:47:00,M-03,A,DOWN,0,0,26.5,0.25,0.4,B
2026-03-26T14:48:00,M-03,A,DOWN,0,0,26.6,0.24,0.3,B
2026-03-26T14:49:00,M-03,A,DOWN,0,0,26.3,0.36,0.3,B
2026-03-26T14:50:00,M-03,A,DOWN,0,0,25.8,0.3,0.4,B
2026-03-26T14:51:00,M-03,A,DOWN,0,0,24.9,0.28,0.5,B
2026-03-26T14:52:00,M-03,A,DOWN,0,0,25.3,0.27,0.4,B
2026-03-26T14:53:00,M-03,A,DOWN,0,0,24.9,0.26,0.4,B
2026-03-26T14:54:00,M-03,A,DOWN,0,0,24.2,0.26,0.4,B
2026-03-26T14:55:00,M-03,A,DOWN,0,0,25.4,0.25,0.3,B
2026-03-26T14:56:00,M-03,A,DOWN,0,0,23.7,0.31,0.5,B
2026-03-26T14:57:00,M-03,A,DOWN,0,0,23.7,0.2,0.5,B
2026-03-26T14:58:00,M-03,A,DOWN,0,0,24.0,0.3,0.3,B
2026-03-26T14:59:00,M-03,A,DOWN,0,0,24.2,0.2,0.4,B
2026-03-26T15:00:00,M-03,A,DOWN,0,0,23.9,0.2,0.4,B
2026-03-26T15:01:00,M-03,A,DOWN,0,0,24.0,0.24,0.5,B
2026-03-26T15:02:00,M-03,A,DOWN,0,0,22.5,0.3,0.4,B
2026-03-26T15:03:00,M-03,A,DOWN,0,0,22.1,0.27,0.3,B
2026-03-26T15:04:00,M-03,A,DOWN,0,0,22.1,0.2,0.3,B
2026-03-26T15:05:00,M-03,A,DOWN,0,0,21.2,0.29,0.5,B
2026-03-26T15:06:00,M-03,A,DOWN,0,0,21.5,0.23,0.4,B
2026-03-26T15:07:00,M-03,A,RUN,7,0,23.7,2.48,17.4,B
2026-03-26T15:08:00,M-03,A,RUN,12,0,25.8,2.19,20.4,B
2026-03-26T15:09:00,M-03,A,RUN,18,0,28.1,2.06,22.2,B
2026-03-26T15:10:00,M-03,A,RUN,15,0,29.8,2.17,21.8,B
2026-03-26T15:11:00,M-03,A,RUN,9,0,31.3,2.53,18.8,B
2026-03-26T15:12:00,M-03,A,RUN,7,0,32.8,1.89,18.3,B
2026-03-26T15:13:00,M-03,A,RUN,8,0,34.5,2.18,18.5,B
2026-03-26T15:14:00,M-03,A,RUN,10,2,36.2,2.58,19.2,B
2026-03-26T15:15:00,M-03,A,RUN,14,1,37.4,2.29,21.8,B
2026-03-26T15:16:00,M-03,A,RUN,12,1,38.1,2.53,19.9,B
2026-03-26T15:17:00,M-03,A,RUN,15,1,38.6,2.28,20.2,B
2026-03-26T15:18:00,M-03,A,RUN,13,1,40.5,2.6,18.6,B
2026-03-26T15:19:00,M-03,A,RUN,15,2,41.3,2.34,21.4,B
2026-03-26T15:20:00,M-03,A,RUN,12,0,41.8,2.51,19.5,B
2026-03-26T15:21:00,M-03,A,RUN,10,1,44.0,2.43,19.5,B
2026-03-26T15:22:00,M-03,A,RUN,12,0,45.3,2.39,20.3,B
2026-03-26T15:23:00,M-03,A,RUN,12,2,46.3,2.54,19.3,B
2026-03-26T15:24:00,M-03,A,RUN,16,0,46.7,2.44,21.7,B
2026-03-26T15:25:00,M-03,A,RUN,9,1,47.7,2.64,19.1,B
2026-03-26T15:26:00,M-03,A,RUN,10,1,48.4,2.52,19.8,B
2026-03-26T15:27:00,M-03,A,RUN,8,0,48.7,2.27,18.9,B
2026-03-26T15:28:00,M-03,A,RUN,7,0,49.4,2.54,18.1,B
2026-03-26T15:29:00,M-03,A,RUN,16,1,50.6,2.66,22.7,B
2026-03-26T15:30:00,M-03,A,RUN,19,1,51.3,2.58,22.9,B
2026-03-26T15:31:00,M-03,A,RUN,5,0,52.5,2.28,18.2,B
2026-03-26T15:32:00,M-03,A,RUN,12,0,53.7,2.27,21.3,B
2026-03-26T15:33:00,M-03,A,RUN,9,0,53.8,2.61,18.0,B
2026-03-26T15:34:00,M-03,A,RUN,10,2,53.6,2.22,18.6,B
2026-03-26T15:35:00,M-03,A,RUN,20,2,55.2,2.53,23.0,B
2026-03-26T15:36:00,M-03,A,RUN,9,0,56.6,2.34,19.6,B
